時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
11:39:30,"14,200,208","41,721,255","16,101,531","27,348,363","2,067,055","7,807,044","458,277"
11:39:35,"14,204,661","41,851,781","16,107,085","27,411,723","2,067,601","7,808,961","458,388"
11:39:40,"14,207,873","41,901,722","16,112,102","27,401,112","2,068,156","7,810,457","458,526"
11:39:45,"14,212,159","41,858,889","16,118,086","27,500,784","2,068,579","7,811,516","458,624"
11:39:50,"14,216,197","41,874,422","16,123,303","27,476,081","2,069,286","7,813,591","458,746"
11:39:55,"14,220,714","41,741,116","16,129,257","27,483,753","2,069,935","7,815,341","458,941"
11:40:00,"14,225,064","41,900,384","16,134,256","27,516,929","2,070,480","7,818,285","459,072"
11:40:05,"14,229,176","41,805,122","16,139,342","27,480,683","2,071,096","7,820,608","459,206"
11:40:10,"14,232,874","41,954,226","16,143,685","27,612,862","2,071,872","7,822,792","459,361"
11:40:15,"14,235,976","41,978,201","16,147,980","27,582,003","2,072,816","7,825,484","459,487"
11:40:20,"14,240,365","41,782,898","16,153,149","27,494,229","2,073,338","7,827,280","459,606"
11:40:25,"14,243,967","41,771,215","16,157,880","27,506,891","2,073,806","7,828,706","459,717"
11:40:30,"14,247,724","41,810,871","16,162,867","27,540,076","2,074,252","7,830,282","459,847"
11:40:35,"14,252,021","41,922,672","16,167,899","27,581,524","2,075,139","7,833,553","460,060"
11:40:40,"14,255,179","41,980,995","16,171,518","27,613,316","2,075,559","7,834,688","460,124"
11:40:45,"14,259,110","41,924,681","16,175,649","27,597,091","2,076,080","7,836,733","460,337"
11:40:50,"14,263,189","41,806,320","16,180,206","27,525,866","2,076,684","7,838,729","460,559"
11:40:55,"14,267,098","41,982,748","16,185,240","27,681,232","2,077,148","7,839,956","460,655"
11:41:00,"14,270,385","41,929,668","16,189,466","27,607,349","2,077,554","7,841,050","460,729"
11:41:05,"14,274,138","41,928,864","16,193,729","27,616,284","2,078,395","7,845,743","461,135"
11:41:10,"14,278,077","41,952,676","16,197,757","27,609,157","2,078,813","7,847,065","461,217"
11:41:15,"14,283,144","41,770,221","16,202,854","27,483,218","2,079,761","7,850,394","461,542"
11:41:20,"14,287,449","41,888,706","16,207,791","27,471,095","2,080,279","7,851,755","461,632"
11:41:25,"14,291,952","41,848,208","16,213,065","27,463,515","2,080,868","7,853,542","461,761"
11:41:30,"14,295,804","41,945,932","16,218,087","27,589,860","2,081,459","7,855,137","461,872"
11:41:35,"14,299,198","42,015,280","16,222,082","27,606,515","2,082,017","7,856,585","461,996"
11:41:40,"14,302,542","41,838,567","16,226,124","27,501,765","2,082,611","7,859,287","462,110"
11:41:45,"14,305,768","42,058,972","16,230,289","27,656,758","2,083,107","7,861,389","462,188"
11:41:50,"14,309,456","41,919,837","16,234,063","27,572,854","2,083,577","7,862,623","462,295"
11:41:55,"14,313,096","41,957,741","16,238,710","27,623,899","2,084,058","7,864,111","462,410"
11:42:00,"14,316,717","41,968,313","16,242,660","27,539,152","2,084,618","7,866,039","462,525"
11:42:05,"14,320,387","42,008,030","16,247,520","27,632,752","2,085,200","7,867,697","462,624"
11:42:10,"14,323,461","42,040,178","16,251,396","27,655,468","2,085,755","7,869,060","462,704"
11:42:15,"14,328,007","41,807,324","16,256,124","27,519,282","2,086,569","7,872,378","462,821"
11:42:20,"14,332,709","41,979,672","16,262,004","27,651,432","2,087,025","7,873,676","462,923"
11:42:25,"14,336,260","41,920,654","16,266,989","27,552,566","2,087,810","7,876,167","463,112"
11:42:30,"14,339,752","41,926,040","16,272,212","27,584,744","2,088,371","7,878,509","463,311"
11:42:35,"14,345,114","41,767,085","16,278,310","27,528,994","2,089,546","7,882,723","463,601"
11:42:40,"14,350,672","41,815,974","16,283,677","27,560,556","2,090,264","7,884,950","463,714"
11:42:45,"14,355,293","41,873,423","16,289,537","27,506,094","2,090,809","7,886,868","463,837"
11:42:50,"14,359,189","42,032,670","16,294,716","27,680,293","2,091,313","7,888,332","463,917"
11:42:55,"14,363,067","41,917,368","16,300,124","27,571,296","2,091,806","7,889,843","464,034"
11:43:00,"14,367,190","42,031,358","16,305,488","27,583,813","2,092,309","7,891,280","464,119"
11:43:05,"14,372,544","42,002,933","16,312,200","27,632,766","2,092,991","7,893,342","464,311"
11:43:10,"14,376,460","42,064,909","16,317,997","27,597,989","2,093,488","7,895,005","464,412"
11:43:15,"14,380,153","42,037,856","16,322,746","27,645,569","2,093,978","7,896,447","464,508"
11:43:20,"14,384,285","42,081,700","16,327,552","27,725,542","2,094,546","7,898,956","464,649"
11:43:25,"14,388,100","42,073,844","16,331,718","27,670,880","2,095,066","7,901,884","464,843"
11:43:30,"14,391,926","42,066,743","16,336,285","27,695,622","2,095,633","7,903,967","464,933"
11:43:35,"14,395,933","42,030,459","16,340,415","27,627,030","2,096,185","7,905,703","465,047"
11:43:40,"14,400,014","42,059,714","16,344,668","27,678,929","2,096,682","7,907,126","465,171"
11:43:45,"14,404,605","41,953,271","16,349,339","27,609,289","2,097,079","7,908,050","465,230"
11:43:50,"14,409,006","41,782,468","16,355,058","27,506,559","2,097,557","7,909,526","465,315"
11:43:55,"14,413,882","41,889,446","16,360,716","27,547,844","2,098,080","7,911,012","465,445"
11:44:00,"14,418,034","41,981,420","16,365,791","27,625,278","2,098,574","7,912,107","465,527"
11:44:05,"14,421,446","42,082,515","16,370,241","27,606,524","2,098,993","7,913,477","465,600"
11:44:10,"14,424,025","42,144,392","16,373,995","27,728,333","2,099,503","7,914,690","465,686"
11:44:15,"14,427,072","42,100,651","16,377,682","27,726,957","2,100,148","7,916,588","465,797"
11:44:20,"14,430,647","42,139,448","16,382,534","27,702,911","2,100,579","7,917,872","465,877"
11:44:25,"14,434,156","42,113,451","16,386,931","27,691,819","2,101,056","7,919,585","465,983"
11:44:30,"14,438,191","41,986,397","16,391,973","27,639,235","2,101,662","7,921,322","466,111"
11:44:35,"14,442,019","42,035,471","16,396,342","27,701,131","2,102,255","7,923,333","466,196"
11:44:40,"14,444,482","42,155,151","16,399,578","27,752,438","2,102,615","7,924,736","466,276"
11:44:45,"14,447,644","42,123,249","16,403,811","27,709,098","2,103,091","7,926,377","466,386"
11:44:50,"14,450,836","42,133,240","16,407,485","27,756,061","2,103,520","7,927,740","466,480"
11:44:55,"14,455,280","41,945,591","16,412,211","27,564,909","2,104,099","7,929,504","466,706"
11:45:00,"14,458,720","42,098,802","16,416,400","27,637,537","2,104,496","7,931,063","466,772"
11:45:05,"14,463,540","41,962,879","16,421,944","27,575,343","2,105,082","7,933,242","466,898"
11:45:10,"14,467,519","42,009,201","16,427,582","27,699,508","2,105,644","7,935,386","467,034"
11:45:15,"14,474,581","41,803,764","16,436,609","27,367,162","2,106,108","7,938,113","467,115"
11:45:20,"14,479,749","42,038,647","16,442,878","27,657,124","2,106,538","7,939,507","467,191"
11:45:25,"14,485,395","41,890,338","16,450,051","27,583,501","2,106,945","7,940,528","467,258"
11:45:30,"14,489,705","41,931,098","16,454,736","27,592,294","2,107,334","7,941,411","467,321"
11:45:35,"14,493,951","41,683,594","16,459,034","27,415,244","2,107,814","7,942,620","467,415"
11:45:40,"14,498,263","42,042,351","16,465,151","27,654,212","2,108,242","7,944,497","467,501"
11:45:45,"14,502,838","41,946,940","16,470,176","27,547,903","2,108,686","7,945,705","467,570"
11:45:50,"14,506,854","41,991,205","16,475,272","27,570,544","2,109,122","7,947,605","467,668"
11:45:55,"14,511,046","42,121,388","16,481,337","27,664,978","2,109,654","7,950,052","467,774"
11:46:00,"14,513,936","42,077,146","16,485,621","27,524,427","2,110,090","7,951,374","467,900"
11:46:05,"14,518,254","42,019,947","16,491,386","27,530,658","2,110,616","7,953,413","468,054"
11:46:10,"14,522,952","41,976,158","16,497,158","27,554,700","2,111,344","7,956,462","468,290"
11:46:15,"14,526,834","41,948,268","16,501,957","27,501,935","2,112,012","7,958,953","468,421"
11:46:20,"14,530,702","42,104,083","16,506,706","27,682,422","2,112,395","7,960,081","468,508"
11:46:25,"14,534,528","42,073,437","16,511,744","27,577,350","2,112,887","7,962,774","468,592"
11:46:30,"14,538,785","42,138,995","16,516,890","27,636,522","2,113,317","7,964,684","468,679"
11:46:35,"14,542,541","42,129,459","16,521,910","27,694,366","2,113,786","7,966,321","468,803"
11:46:40,"14,545,288","42,063,111","16,525,994","27,559,519","2,114,215","7,967,514","468,883"
11:46:45,"14,549,664","42,113,508","16,531,289","27,685,310","2,114,712","7,969,255","468,987"
11:46:50,"14,553,176","42,023,732","16,535,051","27,628,232","2,115,247","7,971,436","469,088"
11:46:55,"14,557,143","42,041,334","16,540,303","27,664,413","2,115,826","7,974,279","469,199"
11:47:00,"14,560,885","42,047,488","16,545,161","27,630,917","2,116,247","7,975,352","469,266"
11:47:05,"14,565,680","42,028,326","16,550,746","27,636,795","2,116,757","7,978,482","469,405"
11:47:10,"14,570,530","41,974,548","16,556,014","27,646,989","2,117,264","7,980,699","469,566"
11:47:15,"14,575,080","41,938,942","16,561,104","27,607,495","2,117,690","7,982,204","469,639"
11:47:20,"14,580,303","41,929,603","16,567,125","27,574,562","2,118,133","7,984,209","469,776"
11:47:25,"14,584,537","42,061,131","16,572,387","27,634,811","2,118,568","7,985,472","469,858"
11:47:30,"14,588,607","42,070,777","16,577,527","27,694,278","2,119,022","7,986,683","469,944"
11:47:35,"14,593,219","42,095,818","16,582,692","27,750,054","2,119,531","7,988,282","470,036"
11:47:40,"14,596,776","42,172,241","16,586,945","27,830,926","2,119,861","7,989,520","470,100"
11:47:45,"14,601,841","41,896,327","16,592,964","27,623,009","2,120,526","7,991,517","470,233"
11:47:50,"14,606,111","42,151,810","16,597,968","27,767,919","2,121,040","7,993,219","470,333"
11:47:55,"14,609,423","42,221,723","16,602,180","27,769,711","2,121,421","7,995,018","470,415"
11:48:00,"14,612,833","42,200,589","16,606,603","27,781,931","2,121,903","7,996,445","470,571"
11:48:05,"14,617,825","42,011,966","16,612,466","27,690,982","2,122,443","7,997,953","470,720"
11:48:10,"14,622,800","41,974,446","16,618,144","27,564,749","2,123,066","8,000,134","470,827"
11:48:15,"14,626,622","42,038,306","16,623,187","27,517,784","2,123,458","8,001,492","470,925"
11:48:20,"14,630,283","42,130,384","16,627,770","27,728,364","2,123,987","8,004,445","471,100"
11:48:25,"14,634,061","42,019,179","16,632,544","27,625,836","2,124,455","8,006,827","471,228"
11:48:30,"14,637,113","42,223,496","16,636,251","27,784,144","2,124,805","8,008,057","471,295"
11:48:35,"14,640,560","42,191,791","16,640,147","27,809,481","2,125,232","8,009,346","471,364"
11:48:40,"14,644,230","42,088,487","16,644,692","27,722,057","2,125,697","8,011,867","471,493"
11:48:45,"14,648,040","41,967,570","16,650,591","27,598,200","2,126,131","8,013,486","471,615"
11:48:50,"14,651,882","42,109,509","16,655,633","27,742,324","2,126,606","8,015,081","471,715"
11:48:55,"14,655,405","42,168,468","16,659,988","27,758,942","2,127,055","8,016,796","471,798"
11:49:00,"14,659,514","42,198,048","16,664,574","27,825,205","2,127,675","8,018,606","471,894"
11:49:05,"14,662,598","42,276,108","16,668,815","27,876,058","2,128,131","8,019,712","471,967"
11:49:10,"14,666,550","42,216,462","16,673,304","27,845,076","2,128,599","8,021,782","472,088"
11:49:15,"14,670,306","42,190,493","16,677,470","27,777,180","2,129,418","8,024,247","472,317"
11:49:20,"14,673,578","42,212,609","16,680,934","27,777,031","2,129,809","8,025,945","472,419"
11:49:25,"14,676,908","42,199,861","16,684,892","27,778,855","2,130,248","8,028,153","472,502"
11:49:30,"14,679,576","42,233,635","16,688,517","27,712,586","2,130,712","8,029,384","472,567"
11:49:35,"14,683,229","42,137,284","16,693,449","27,759,484","2,131,330","8,031,205","472,677"
11:49:40,"14,686,702","42,235,792","16,697,545","27,794,529","2,131,867","8,032,584","472,845"
11:49:45,"14,689,360","42,231,185","16,701,106","27,807,447","2,132,263","8,033,624","472,927"
11:49:50,"14,692,368","42,186,551","16,705,177","27,774,956","2,132,657","8,034,959","473,013"
11:49:55,"14,695,570","42,249,459","16,709,345","27,817,949","2,133,009","8,036,156","473,074"
11:50:00,"14,698,402","42,208,939","16,712,710","27,804,120","2,134,156","8,044,462","473,774"
11:50:05,"14,705,236","42,146,111","16,719,737","27,820,825","2,135,388","8,048,538","474,084"
11:50:10,"14,709,241","42,000,955","16,724,891","27,700,185","2,136,295","8,051,332","474,253"
11:50:15,"14,714,095","42,080,184","16,729,778","27,760,423","2,137,074","8,053,700","474,380"
11:50:20,"14,718,849","42,081,238","16,734,835","27,755,584","2,137,692","8,055,943","474,565"
11:50:25,"14,723,832","41,909,159","16,740,440","27,697,700","2,138,151","8,057,011","474,646"
11:50:30,"14,728,238","42,028,204","16,745,883","27,789,293","2,138,514","8,057,988","474,714"
11:50:35,"14,731,680","42,193,991","16,750,541","27,825,380","2,138,982","8,060,020","474,794"
11:50:40,"14,736,970","41,914,195","16,757,524","27,637,522","2,139,672","8,063,008","475,022"
11:50:45,"14,741,003","41,954,039","16,762,712","27,668,840","2,140,198","8,064,792","475,140"
11:50:50,"14,746,661","41,863,712","16,769,679","27,664,607","2,140,702","8,066,285","475,218"
11:50:55,"14,751,993","42,177,719","16,775,184","27,821,625","2,141,230","8,067,602","475,330"
11:51:00,"14,755,954","42,131,395","16,779,750","27,766,984","2,141,710","8,069,633","475,476"
11:51:05,"14,760,889","42,101,812","16,784,769","27,849,729","2,142,216","8,071,319","475,570"
11:51:10,"14,766,906","42,177,543","16,791,115","27,799,504","2,142,759","8,072,899","475,680"
11:51:15,"14,770,083","42,178,597","16,795,621","27,836,644","2,143,289","8,074,514","475,812"
11:51:20,"14,773,832","42,164,254","16,800,105","27,828,800","2,143,841","8,076,831","476,009"
11:51:25,"14,777,795","42,155,513","16,804,858","27,795,229","2,144,281","8,078,245","476,120"
11:51:30,"14,781,972","42,102,469","16,809,550","27,839,724","2,144,812","8,079,672","476,234"
11:51:35,"14,786,406","42,179,493","16,814,276","27,829,609","2,145,286","8,081,262","476,328"
11:51:40,"14,790,550","42,276,989","16,818,486","27,955,307","2,145,724","8,082,258","476,425"
11:51:45,"14,794,629","42,217,104","16,823,150","27,928,393","2,146,349","8,084,006","476,579"
11:51:50,"14,797,982","42,340,831","16,826,483","27,984,013","2,146,809","8,085,399","476,655"
11:51:55,"14,800,712","42,405,092","16,829,780","28,022,024","2,147,160","8,086,524","476,724"
11:52:00,"14,803,860","42,359,490","16,834,120","28,006,075","2,147,578","8,087,623","476,817"
11:52:05,"14,806,375","42,293,193","16,837,931","27,930,172","2,148,066","8,089,569","476,910"
11:52:10,"14,809,088","42,330,888","16,841,794","27,929,481","2,148,485","8,090,599","476,995"
11:52:15,"14,812,209","42,314,408","16,845,563","27,941,868","2,148,909","8,091,761","477,064"
11:52:20,"14,815,681","42,270,878","16,849,554","27,910,916","2,149,345","8,093,076","477,157"
11:52:25,"14,818,905","42,254,038","16,853,305","27,857,371","2,149,724","8,094,336","477,225"
11:52:30,"14,822,559","42,270,082","16,857,754","27,765,145","2,150,116","8,095,363","477,335"
11:52:35,"14,826,730","42,214,552","16,862,475","27,975,198","2,150,572","8,097,141","477,410"
11:52:40,"14,830,835","42,268,734","16,867,280","27,989,314","2,150,981","8,098,393","477,476"
11:52:45,"14,834,596","42,139,291","16,871,569","27,874,095","2,151,606","8,100,477","477,583"
11:52:50,"14,839,021","42,148,683","16,876,983","27,772,807","2,152,050","8,101,702","477,658"
11:52:55,"14,842,421","42,227,255","16,881,358","27,765,281","2,152,519","8,103,190","477,822"
11:53:00,"14,846,082","42,222,346","16,886,091","27,796,976","2,153,116","8,104,776","477,980"
11:53:05,"14,850,298","42,159,895","16,892,404","27,799,834","2,153,785","8,107,086","478,095"
11:53:10,"14,854,268","42,207,798","16,896,772","27,883,123","2,154,325","8,108,713","478,216"
11:53:15,"14,859,480","42,127,780","16,902,868","27,767,246","2,154,885","8,110,993","478,360"
11:53:20,"14,863,678","42,023,236","16,908,135","27,653,167","2,155,353","8,112,633","478,458"
11:53:25,"14,868,400","42,041,756","16,913,448","27,792,307","2,155,733","8,113,592","478,551"
11:53:30,"14,873,698","41,922,904","16,918,748","27,779,712","2,156,141","8,114,649","478,630"
11:53:35,"14,878,604","41,977,893","16,923,831","27,773,730","2,156,526","8,115,902","478,702"
11:53:40,"14,883,862","41,979,563","16,929,410","27,809,925","2,156,959","8,117,058","478,800"
11:53:45,"14,887,897","42,232,526","16,933,745","27,989,631","2,157,314","8,118,199","478,877"
11:53:50,"14,892,127","42,042,817","16,938,574","27,815,754","2,158,308","8,121,152","479,049"
11:53:55,"14,896,696","41,869,736","16,943,881","27,662,372","2,158,756","8,123,784","479,129"
11:54:00,"14,901,984","42,147,407","16,948,923","27,809,703","2,159,216","8,125,881","479,211"
11:54:05,"14,906,346","42,168,592","16,954,404","27,770,205","2,159,665","8,127,059","479,298"
11:54:10,"14,909,417","42,238,685","16,958,801","27,901,006","2,160,038","8,127,990","479,361"
11:54:15,"14,913,563","42,218,775","16,964,207","27,814,008","2,160,592","8,129,459","479,507"
11:54:20,"14,917,560","42,309,966","16,969,093","27,970,918","2,160,999","8,130,672","479,569"
